20334973
21685251
11284485
4102
244001025
2383880
13703369
71214548
264260621
4742744
4533780
1323547
9497629
215070
4685344
259360805
733753
241439271
92574251
11164850
42872878
6957108
14325373
33849
1091935
4203580
631358
246792255
41536
6908994
13038659
173344836
831926
7979617
304713
1928778
1821259
3726926
204911696
358481
142032978
51008066
974934
625240
214233700
9166938
25945701
27748448
4861537
5749860
14774885
103527
864361
56423
123657837
2847854
88176
13283449
1094269
347776
5791361
1197186
18277227
245381
36509324
81762446
1089683
685719
3610776
18026139
17920159
16915104
824993
203092132
7499435
1721006
80177471
6138546
696862
13355702
3508407
4559561
13212365
4458704
5277394
1692885
1727703
8334043
90186461
2626783
1104097
173914491
2390758
602855
8156904
1257
21489898
853231
269056240
16916721
74997
801017
3131132
17398013
1616000
151456299
1289476
8992005
80646
165128
15425801
14119607
7304976
167009667
16771350
8476
18871258
4158239
13098273
147283749
97697513
213683421
81289694
90622642
37834804
21530240
3346143
3617598
53361846
191104832
14823820
143691
5927756
414845
2686288
2033491
22947668
488278
1178967
1405273
23390
1970527
30048097
4335458
4115771
100070
6937960
453351
16771436
1104752
23096178
222390590
12471017
973688
472954
6123899
7886208
85377
6008811
1575815
113623529
3189644
15314317
7479698
6523283
14384737
3480471
194592154
9951188
22563233
12943778
2580387
157894567
3317680
47788977
2380214
1920952
8311738
4951486
65013
7977408
2034118
584135
53193
1437134
15316
51102679
2956761
124378
5032411
20872670
83464674
3072998
167912
4656380
38379
763377
213512531
1077237
7723000
1457659
89283069
18788863
